sale_id,timestamp,product,quantity,price,day_of_week
7848,2022-02-27 07:53:00,Pinot Noir,4,41.94,Sunday
7849,2022-01-08 19:31:00,Pinot Noir,3,65.65,Saturday
7850,2022-03-11 01:08:00,Bootleg Red,4,97.49,Friday
7851,2022-02-19 10:17:00,Merlot,5,33.29,Saturday
7852,2022-01-21 21:14:00,Bootleg Red,1,60.33,Friday
7853,2022-01-09 21:49:00,Bootleg Red,1,27.25,Sunday
7854,2022-01-04 16:44:00,Bootleg Red,2,72.76,Tuesday
7855,2022-02-01 23:20:00,Cabernet,2,13.43,Tuesday
7856,2022-02-09 18:13:00,Pinot Noir,5,19.96,Wednesday
7857,2022-01-28 12:19:00,Chardonnay,1,69.37,Friday
7858,2022-01-22 18:21:00,Bootleg Red,1,94.14,Saturday
7859,2022-01-10 23:26:00,Chardonnay,1,58.01,Monday
7860,2022-02-17 11:40:00,Chardonnay,2,29.59,Thursday
7861,2022-01-07 05:38:00,Chardonnay,1,86.48,Friday
7862,2022-03-11 08:01:00,Bootleg Red,5,65.89,Friday
7863,2022-03-06 05:02:00,Merlot,4,95.26,Sunday
7864,2022-01-03 05:21:00,Bootleg Red,2,36.04,Monday
7865,2022-03-03 22:34:00,Chardonnay,4,40.26,Thursday
7866,2022-02-16 21:13:00,Bootleg Red,5,85.92,Wednesday
7867,2022-02-05 10:46:00,Bootleg Red,1,55.66,Saturday
7868,2022-02-10 03:36:00,Merlot,3,59.01,Thursday
7869,2022-02-21 15:03:00,Bootleg Red,2,10.43,Monday
7870,2022-01-26 16:32:00,Bootleg Red,4,31.02,Wednesday
7871,2022-01-16 16:33:00,Cabernet,1,73.95,Sunday
7872,2022-02-27 08:29:00,Cabernet,2,35.83,Sunday
7873,2022-02-22 15:50:00,Merlot,2,35.63,Tuesday
7874,2022-01-15 04:31:00,Merlot,5,88.52,Saturday
7875,2022-01-07 11:09:00,Merlot,5,36.44,Friday
7876,2022-02-12 18:30:00,Chardonnay,1,26.73,Saturday
7877,2022-01-26 06:00:00,Bootleg Red,4,67.96,Wednesday
7878,2022-03-09 01:23:00,Chardonnay,3,96.63,Wednesday
7879,2022-01-27 03:51:00,Merlot,2,23.25,Thursday
7880,2022-02-27 08:41:00,Chardonnay,4,74.14,Sunday
7881,2022-01-10 22:34:00,Chardonnay,4,69.47,Monday
7882,2022-03-09 23:51:00,Cabernet,1,12.67,Wednesday
7883,2022-03-10 01:07:00,Chardonnay,2,75.23,Thursday
7884,2022-01-02 05:59:00,Merlot,4,52.74,Sunday
7885,2022-02-06 12:01:00,Bootleg Red,1,86.57,Sunday
7886,2022-03-06 16:25:00,Cabernet,4,97.99,Sunday
7887,2022-02-16 08:24:00,Merlot,2,63.03,Wednesday
7888,2022-02-18 15:19:00,Merlot,3,24.77,Friday
7889,2022-01-08 01:41:00,Chardonnay,5,59.94,Saturday
7890,2022-01-30 07:09:00,Chardonnay,1,91.66,Sunday
7891,2022-02-24 16:05:00,Bootleg Red,4,55.81,Thursday
7892,2022-01-26 00:04:00,Pinot Noir,5,23.54,Wednesday
7893,2022-03-07 04:55:00,Chardonnay,4,11.51,Monday
7894,2022-02-04 11:55:00,Bootleg Red,1,24.04,Friday
7895,2022-02-15 11:57:00,Chardonnay,5,54.45,Tuesday
7896,2022-01-20 09:06:00,Merlot,1,87.16,Thursday
7897,2022-02-12 16:43:00,Bootleg Red,2,35.68,Saturday
7898,2022-02-15 00:57:00,Pinot Noir,3,10.39,Tuesday
7899,2022-02-13 16:16:00,Cabernet,2,28.52,Sunday
7900,2022-01-09 16:40:00,Merlot,4,87.99,Sunday
7901,2022-01-22 06:21:00,Pinot Noir,4,36.79,Saturday
7902,2022-02-27 11:36:00,Pinot Noir,5,22.6,Sunday
7903,2022-01-29 15:17:00,Chardonnay,1,13.55,Saturday
7904,2022-01-19 07:38:00,Cabernet,5,43.56,Wednesday
7905,2022-02-03 08:58:00,Merlot,3,87.54,Thursday
7906,2022-03-03 20:06:00,Pinot Noir,1,39.32,Thursday
7907,2022-02-14 13:36:00,Chardonnay,1,59.13,Monday
7908,2022-02-19 17:52:00,Pinot Noir,3,21.28,Saturday
7909,2022-01-31 08:22:00,Merlot,5,87.41,Monday
7910,2022-02-05 08:02:00,Pinot Noir,4,16.95,Saturday
7911,2022-03-05 10:17:00,Cabernet,3,10.12,Saturday
7912,2022-02-13 19:59:00,Merlot,5,64.48,Sunday
7913,2022-01-12 03:14:00,Pinot Noir,4,94.64,Wednesday
7914,2022-03-07 03:38:00,Merlot,1,18.21,Monday
7915,2022-01-03 12:19:00,Cabernet,3,49.67,Monday
7916,2022-03-09 03:18:00,Chardonnay,3,17.83,Wednesday
7917,2022-01-08 19:15:00,Pinot Noir,5,30.03,Saturday
7918,2022-01-19 08:32:00,Chardonnay,5,79.38,Wednesday
7919,2022-01-22 06:30:00,Merlot,3,13.46,Saturday
7920,2022-01-13 17:58:00,Pinot Noir,5,58.43,Thursday
7921,2022-02-14 19:04:00,Cabernet,5,47.7,Monday
7922,2022-03-06 21:19:00,Chardonnay,3,81.96,Sunday
7923,2022-01-16 11:32:00,Chardonnay,5,58.73,Sunday
7924,2022-01-03 20:31:00,Merlot,2,50.41,Monday
7925,2022-03-06 21:49:00,Pinot Noir,4,90.44,Sunday
7926,2022-02-06 05:28:00,Merlot,3,74.29,Sunday
7927,2022-01-19 23:10:00,Bootleg Red,4,77.17,Wednesday
7928,2022-01-13 18:12:00,Bootleg Red,4,34.55,Thursday
7929,2022-01-17 08:12:00,Cabernet,1,64.15,Monday
7930,2022-01-04 09:07:00,Merlot,1,77.97,Tuesday
7931,2022-01-24 05:00:00,Bootleg Red,3,74.06,Monday
7932,2022-01-31 10:57:00,Chardonnay,4,11.41,Monday
7933,2022-03-06 16:59:00,Chardonnay,3,80.0,Sunday
7934,2022-01-02 08:56:00,Pinot Noir,4,85.08,Sunday
7935,2022-02-11 06:46:00,Cabernet,4,90.89,Friday
7936,2022-01-12 01:59:00,Cabernet,2,99.86,Wednesday
7937,2022-01-14 18:51:00,Chardonnay,4,50.23,Friday
7938,2022-02-26 22:37:00,Cabernet,5,89.49,Saturday
7939,2022-01-17 23:10:00,Chardonnay,4,18.38,Monday
7940,2022-01-26 08:43:00,Bootleg Red,4,28.22,Wednesday
7941,2022-01-16 04:48:00,Chardonnay,5,17.01,Sunday
7942,2022-01-19 01:42:00,Chardonnay,3,28.05,Wednesday
7943,2022-02-16 17:07:00,Merlot,4,39.25,Wednesday
7944,2022-01-13 15:07:00,Pinot Noir,3,86.16,Thursday
7945,2022-03-06 13:13:00,Bootleg Red,2,41.28,Sunday
7946,2022-02-02 10:13:00,Cabernet,1,97.93,Wednesday
7947,2022-02-17 19:42:00,Cabernet,5,12.33,Thursday
7948,2022-01-30 10:01:00,Bootleg Red,2,17.76,Sunday
7949,2022-01-05 21:27:00,Merlot,3,97.97,Wednesday
7950,2022-01-10 22:14:00,Bootleg Red,5,19.42,Monday
7951,2022-01-19 13:26:00,Chardonnay,4,27.16,Wednesday
7952,2022-02-07 08:43:00,Merlot,4,41.45,Monday
7953,2022-01-27 20:42:00,Merlot,3,23.51,Thursday
7954,2022-02-26 10:51:00,Cabernet,5,33.58,Saturday
7955,2022-03-10 20:51:00,Merlot,1,53.29,Thursday
7956,2022-01-01 17:20:00,Merlot,2,99.08,Saturday
7957,2022-02-22 03:29:00,Cabernet,3,61.56,Tuesday
7958,2022-01-23 01:03:00,Bootleg Red,4,95.65,Sunday
7959,2022-02-04 13:47:00,Cabernet,4,57.99,Friday
7960,2022-02-19 03:08:00,Cabernet,3,70.81,Saturday
7961,2022-01-17 13:25:00,Bootleg Red,1,60.84,Monday
7962,2022-01-31 07:07:00,Chardonnay,4,62.63,Monday
7963,2022-01-29 09:38:00,Pinot Noir,4,20.2,Saturday
7964,2022-02-25 20:18:00,Pinot Noir,1,72.14,Friday
7965,2022-03-09 21:45:00,Bootleg Red,3,23.22,Wednesday
7966,2022-02-23 04:32:00,Pinot Noir,1,70.24,Wednesday
7967,2022-02-13 02:42:00,Pinot Noir,1,38.35,Sunday
7968,2022-02-07 00:55:00,Cabernet,4,31.12,Monday
7969,2022-01-01 02:05:00,Cabernet,3,95.94,Saturday
7970,2022-02-10 18:07:00,Bootleg Red,3,80.25,Thursday
7971,2022-03-01 03:40:00,Merlot,4,10.86,Tuesday
7972,2022-01-09 15:28:00,Bootleg Red,5,56.91,Sunday
7973,2022-01-30 23:51:00,Merlot,2,24.95,Sunday
7974,2022-02-16 11:51:00,Bootleg Red,3,24.9,Wednesday
7975,2022-01-16 09:00:00,Merlot,4,97.83,Sunday
7976,2022-01-15 03:36:00,Chardonnay,3,73.99,Saturday
7977,2022-01-05 16:12:00,Chardonnay,3,73.32,Wednesday
7978,2022-02-27 03:15:00,Cabernet,5,96.88,Sunday
7979,2022-02-19 21:52:00,Merlot,3,29.74,Saturday
7980,2022-02-19 02:15:00,Pinot Noir,4,16.01,Saturday
7981,2022-02-15 10:12:00,Cabernet,1,12.54,Tuesday
7982,2022-03-04 02:05:00,Chardonnay,5,88.25,Friday
7983,2022-01-15 21:19:00,Bootleg Red,2,59.51,Saturday
7984,2022-02-28 08:19:00,Pinot Noir,5,80.54,Monday
7985,2022-02-04 02:33:00,Merlot,4,49.38,Friday
7986,2022-02-02 10:24:00,Bootleg Red,1,69.2,Wednesday
7987,2022-02-24 03:24:00,Bootleg Red,3,77.49,Thursday
7988,2022-01-30 14:07:00,Chardonnay,3,16.91,Sunday
7989,2022-01-10 19:28:00,Pinot Noir,1,92.93,Monday
7990,2022-01-18 14:46:00,Cabernet,1,27.46,Tuesday
7991,2022-01-03 07:09:00,Bootleg Red,4,30.19,Monday
7992,2022-03-10 09:02:00,Merlot,4,25.67,Thursday
7993,2022-01-17 09:57:00,Pinot Noir,1,17.7,Monday
7994,2022-01-23 20:28:00,Pinot Noir,1,83.39,Sunday
7995,2022-01-01 03:18:00,Pinot Noir,4,99.57,Saturday
7996,2022-03-02 07:39:00,Merlot,3,40.8,Wednesday
7997,2022-01-22 06:17:00,Bootleg Red,2,15.58,Saturday
7998,2022-03-10 19:24:00,Cabernet,4,38.4,Thursday
7999,2022-03-06 13:31:00,Chardonnay,4,13.87,Sunday
8000,2022-01-04 05:31:00,Chardonnay,1,40.16,Tuesday
8001,2022-02-20 03:21:00,Cabernet,2,93.66,Sunday
8002,2022-02-27 19:17:00,Cabernet,2,47.69,Sunday
8003,2022-01-16 09:47:00,Cabernet,4,53.15,Sunday
8004,2022-01-03 07:23:00,Chardonnay,2,30.36,Monday
8005,2022-01-24 05:22:00,Bootleg Red,1,69.0,Monday
8006,2022-01-22 04:19:00,Cabernet,4,65.18,Saturday
8007,2022-02-11 13:54:00,Cabernet,3,49.17,Friday
8008,2022-02-01 13:49:00,Pinot Noir,2,66.26,Tuesday
8009,2022-02-18 17:58:00,Pinot Noir,1,40.81,Friday
8010,2022-01-22 17:30:00,Bootleg Red,2,81.37,Saturday
8011,2022-02-11 03:22:00,Bootleg Red,3,58.79,Friday
8012,2022-02-28 11:20:00,Cabernet,4,84.07,Monday
8013,2022-01-15 01:52:00,Bootleg Red,1,20.1,Saturday
8014,2022-01-05 08:34:00,Bootleg Red,3,79.84,Wednesday
8015,2022-01-02 23:35:00,Merlot,2,98.59,Sunday
8016,2022-01-27 03:21:00,Chardonnay,1,10.37,Thursday
8017,2022-02-04 05:22:00,Merlot,4,36.99,Friday
8018,2022-02-13 15:30:00,Cabernet,2,58.29,Sunday
8019,2022-02-03 23:24:00,Cabernet,4,85.07,Thursday
8020,2022-01-17 06:23:00,Bootleg Red,2,22.79,Monday
8021,2022-01-16 06:25:00,Bootleg Red,2,82.33,Sunday
8022,2022-02-05 08:36:00,Merlot,1,50.98,Saturday
8023,2022-01-04 09:45:00,Pinot Noir,4,49.81,Tuesday
8024,2022-01-09 13:12:00,Merlot,3,73.6,Sunday
8025,2022-01-18 07:51:00,Merlot,1,92.55,Tuesday
8026,2022-01-28 18:39:00,Chardonnay,5,47.24,Friday
8027,2022-01-16 11:59:00,Bootleg Red,4,73.3,Sunday
8028,2022-02-16 00:30:00,Cabernet,1,75.36,Wednesday
8029,2022-03-04 20:56:00,Bootleg Red,4,53.85,Friday
8030,2022-01-22 05:31:00,Chardonnay,2,14.75,Saturday
8031,2022-01-11 10:26:00,Bootleg Red,1,77.91,Tuesday
8032,2022-01-21 23:29:00,Chardonnay,2,17.98,Friday
8033,2022-01-03 20:32:00,Chardonnay,3,43.29,Monday
8034,2022-02-19 20:45:00,Chardonnay,1,70.61,Saturday
8035,2022-01-25 08:48:00,Chardonnay,2,63.43,Tuesday
8036,2022-01-29 23:15:00,Pinot Noir,5,94.52,Saturday
8037,2022-01-03 21:39:00,Cabernet,2,22.25,Monday
8038,2022-01-12 20:24:00,Pinot Noir,1,93.73,Wednesday
8039,2022-01-23 22:44:00,Cabernet,5,90.68,Sunday
8040,2022-02-25 13:10:00,Cabernet,1,25.12,Friday
8041,2022-02-03 14:58:00,Merlot,1,81.09,Thursday
8042,2022-02-17 23:02:00,Chardonnay,5,93.5,Thursday
8043,2022-03-01 13:10:00,Merlot,3,28.29,Tuesday
8044,2022-01-02 06:04:00,Cabernet,3,89.31,Sunday
8045,2022-01-01 15:38:00,Pinot Noir,3,66.69,Saturday
8046,2022-01-02 01:42:00,Chardonnay,2,43.12,Sunday
8047,2022-02-14 18:42:00,Merlot,1,76.05,Monday
8048,2022-01-06 05:28:00,Bootleg Red,4,59.78,Thursday
8049,2022-01-03 12:30:00,Bootleg Red,5,35.2,Monday
8050,2022-01-13 04:45:00,Chardonnay,4,15.7,Thursday
8051,2022-01-30 14:27:00,Merlot,3,75.56,Sunday
8052,2022-01-14 00:10:00,Merlot,3,86.46,Friday
8053,2022-02-23 06:44:00,Pinot Noir,5,85.35,Wednesday
8054,2022-02-09 12:42:00,Bootleg Red,4,35.83,Wednesday
8055,2022-03-10 03:45:00,Pinot Noir,3,35.56,Thursday
8056,2022-02-14 04:01:00,Pinot Noir,5,71.23,Monday
8057,2022-03-02 03:26:00,Pinot Noir,1,49.66,Wednesday
8058,2022-01-22 20:48:00,Bootleg Red,4,98.52,Saturday
8059,2022-01-06 10:53:00,Merlot,5,15.19,Thursday
8060,2022-01-09 23:31:00,Pinot Noir,4,90.17,Sunday
8061,2022-02-05 16:50:00,Chardonnay,2,99.01,Saturday
8062,2022-01-28 13:37:00,Merlot,1,28.91,Friday
8063,2022-02-18 07:34:00,Bootleg Red,1,61.08,Friday
8064,2022-01-25 15:53:00,Pinot Noir,2,25.74,Tuesday
8065,2022-02-05 20:33:00,Bootleg Red,5,55.01,Saturday
8066,2022-03-05 13:57:00,Chardonnay,3,96.79,Saturday
8067,2022-03-04 16:52:00,Bootleg Red,3,39.74,Friday
8068,2022-01-30 22:14:00,Merlot,1,65.09,Sunday
8069,2022-03-06 11:38:00,Cabernet,2,55.02,Sunday
8070,2022-03-08 12:14:00,Bootleg Red,1,37.11,Tuesday
8071,2022-01-16 03:25:00,Merlot,4,74.32,Sunday
8072,2022-03-03 15:57:00,Pinot Noir,2,84.04,Thursday
8073,2022-02-17 18:56:00,Merlot,4,47.27,Thursday
8074,2022-02-11 06:24:00,Chardonnay,4,69.42,Friday
8075,2022-01-07 14:24:00,Cabernet,1,14.88,Friday
8076,2022-01-07 16:03:00,Cabernet,4,48.17,Friday
8077,2022-02-27 00:36:00,Cabernet,1,26.37,Sunday
8078,2022-01-07 00:42:00,Bootleg Red,1,57.9,Friday
8079,2022-01-31 13:39:00,Merlot,3,31.17,Monday
8080,2022-01-24 00:37:00,Bootleg Red,4,34.15,Monday
8081,2022-02-03 13:09:00,Bootleg Red,4,59.68,Thursday
8082,2022-02-02 12:18:00,Bootleg Red,1,13.65,Wednesday
8083,2022-01-27 04:47:00,Merlot,3,70.64,Thursday
8084,2022-01-19 03:54:00,Chardonnay,2,51.79,Wednesday
8085,2022-01-05 18:18:00,Merlot,1,72.29,Wednesday
8086,2022-02-11 22:11:00,Bootleg Red,2,39.19,Friday
8087,2022-02-28 17:11:00,Cabernet,2,54.81,Monday
8088,2022-02-18 09:17:00,Chardonnay,1,38.4,Friday
8089,2022-02-19 23:15:00,Chardonnay,4,35.34,Saturday
8090,2022-01-25 11:47:00,Merlot,2,71.17,Tuesday
8091,2022-02-17 16:20:00,Pinot Noir,3,30.36,Thursday
8092,2022-01-10 00:35:00,Pinot Noir,5,10.5,Monday
8093,2022-02-08 09:23:00,Cabernet,3,83.08,Tuesday
8094,2022-02-23 00:30:00,Chardonnay,4,92.56,Wednesday
8095,2022-01-12 23:36:00,Cabernet,3,99.57,Wednesday
8096,2022-02-14 08:50:00,Merlot,1,92.12,Monday
8097,2022-02-28 02:30:00,Merlot,1,59.68,Monday
8098,2022-01-28 01:47:00,Bootleg Red,4,14.31,Friday
8099,2022-01-10 15:12:00,Cabernet,3,13.02,Monday
8100,2022-02-04 04:19:00,Merlot,4,88.45,Friday
8101,2022-02-17 17:03:00,Pinot Noir,1,83.74,Thursday
8102,2022-02-15 15:15:00,Merlot,3,23.82,Tuesday
8103,2022-01-11 02:52:00,Cabernet,1,19.49,Tuesday
8104,2022-01-16 04:52:00,Bootleg Red,3,32.71,Sunday
8105,2022-03-07 06:49:00,Chardonnay,2,34.6,Monday
8106,2022-02-25 11:16:00,Pinot Noir,5,80.54,Friday
8107,2022-01-27 18:48:00,Merlot,2,61.4,Thursday
8108,2022-01-20 22:35:00,Cabernet,5,56.48,Thursday
8109,2022-02-06 04:22:00,Cabernet,5,44.82,Sunday
8110,2022-01-19 21:52:00,Cabernet,5,77.33,Wednesday
8111,2022-02-28 00:45:00,Merlot,3,89.5,Monday
8112,2022-02-01 00:13:00,Merlot,5,41.6,Tuesday
8113,2022-02-17 23:40:00,Cabernet,2,60.32,Thursday
8114,2022-02-17 01:28:00,Bootleg Red,4,93.44,Thursday
8115,2022-02-02 02:17:00,Cabernet,4,40.85,Wednesday
8116,2022-01-01 15:57:00,Chardonnay,1,40.15,Saturday
8117,2022-03-08 18:48:00,Merlot,1,19.9,Tuesday
8118,2022-03-03 19:53:00,Chardonnay,3,90.07,Thursday
8119,2022-01-10 20:30:00,Merlot,1,50.69,Monday
8120,2022-03-08 12:27:00,Pinot Noir,4,84.19,Tuesday
8121,2022-02-21 04:25:00,Bootleg Red,1,75.63,Monday
8122,2022-01-24 22:40:00,Bootleg Red,1,92.61,Monday
8123,2022-02-22 08:51:00,Bootleg Red,1,57.42,Tuesday
8124,2022-02-02 23:02:00,Pinot Noir,5,83.63,Wednesday
8125,2022-01-07 06:36:00,Cabernet,5,14.43,Friday
8126,2022-01-02 15:02:00,Chardonnay,3,46.08,Sunday
8127,2022-01-23 20:01:00,Merlot,3,23.73,Sunday
8128,2022-03-05 17:24:00,Bootleg Red,5,19.62,Saturday
8129,2022-01-15 12:48:00,Chardonnay,4,95.87,Saturday
8130,2022-01-15 18:32:00,Pinot Noir,5,88.67,Saturday
8131,2022-01-16 06:01:00,Pinot Noir,2,29.03,Sunday
8132,2022-03-01 16:16:00,Bootleg Red,2,41.96,Tuesday
8133,2022-03-08 02:04:00,Pinot Noir,2,44.28,Tuesday
8134,2022-01-12 23:52:00,Cabernet,5,51.98,Wednesday
8135,2022-02-01 20:13:00,Bootleg Red,5,13.87,Tuesday
8136,2022-01-17 14:27:00,Bootleg Red,4,80.73,Monday
8137,2022-01-20 22:29:00,Pinot Noir,1,88.3,Thursday
8138,2022-01-06 20:33:00,Merlot,4,80.9,Thursday
8139,2022-02-08 03:28:00,Bootleg Red,5,55.91,Tuesday
8140,2022-01-13 11:43:00,Pinot Noir,2,38.49,Thursday
8141,2022-02-03 11:20:00,Chardonnay,2,63.46,Thursday
8142,2022-01-14 05:23:00,Bootleg Red,3,10.75,Friday
8143,2022-01-24 18:40:00,Merlot,2,10.64,Monday
8144,2022-01-22 09:25:00,Chardonnay,4,87.92,Saturday
8145,2022-02-21 11:33:00,Cabernet,5,69.75,Monday
8146,2022-01-28 10:55:00,Cabernet,2,27.08,Friday
8147,2022-01-09 01:54:00,Merlot,2,50.08,Sunday
8148,2022-03-06 08:39:00,Chardonnay,1,87.2,Sunday
8149,2022-02-11 03:46:00,Chardonnay,5,79.12,Friday
8150,2022-01-26 23:02:00,Chardonnay,1,31.46,Wednesday
8151,2022-01-26 14:17:00,Merlot,1,11.27,Wednesday
8152,2022-01-18 09:58:00,Pinot Noir,4,14.41,Tuesday
8153,2022-03-11 08:13:00,Pinot Noir,2,74.92,Friday
8154,2022-01-01 09:07:00,Chardonnay,2,50.52,Saturday
8155,2022-03-06 21:24:00,Merlot,2,69.73,Sunday
8156,2022-01-25 07:57:00,Merlot,4,80.38,Tuesday
8157,2022-03-03 23:53:00,Merlot,4,50.48,Thursday
8158,2022-01-11 10:01:00,Pinot Noir,5,93.71,Tuesday
8159,2022-02-02 05:30:00,Cabernet,5,25.55,Wednesday
8160,2022-02-16 14:37:00,Chardonnay,3,16.3,Wednesday
8161,2022-01-25 20:11:00,Merlot,3,92.7,Tuesday
8162,2022-02-12 13:53:00,Bootleg Red,2,77.74,Saturday
8163,2022-02-26 04:04:00,Merlot,2,47.76,Saturday
8164,2022-02-01 01:24:00,Chardonnay,1,79.33,Tuesday
8165,2022-01-25 19:31:00,Pinot Noir,3,68.32,Tuesday
8166,2022-01-03 21:46:00,Cabernet,5,40.83,Monday
8167,2022-01-01 21:11:00,Chardonnay,3,34.11,Saturday
8168,2022-02-05 05:29:00,Pinot Noir,5,40.23,Saturday
8169,2022-03-07 20:39:00,Cabernet,2,76.0,Monday
8170,2022-01-01 18:30:00,Bootleg Red,4,26.94,Saturday
8171,2022-01-21 22:44:00,Chardonnay,3,21.6,Friday
8172,2022-02-11 23:12:00,Chardonnay,5,33.04,Friday
8173,2022-03-07 18:45:00,Merlot,5,21.68,Monday
8174,2022-02-14 06:56:00,Chardonnay,5,71.62,Monday
8175,2022-01-01 19:45:00,Merlot,5,31.67,Saturday
8176,2022-02-17 12:19:00,Bootleg Red,1,82.44,Thursday
8177,2022-01-05 08:16:00,Chardonnay,4,82.67,Wednesday
8178,2022-01-09 00:46:00,Pinot Noir,5,10.4,Sunday
8179,2022-03-07 07:46:00,Bootleg Red,3,73.45,Monday
8180,2022-02-05 09:53:00,Pinot Noir,5,26.22,Saturday
8181,2022-01-22 01:57:00,Chardonnay,2,21.97,Saturday
8182,2022-02-27 18:24:00,Pinot Noir,1,53.48,Sunday
8183,2022-03-03 21:01:00,Pinot Noir,3,58.84,Thursday
8184,2022-02-19 09:58:00,Pinot Noir,1,96.37,Saturday
8185,2022-02-20 04:26:00,Bootleg Red,5,33.84,Sunday
8186,2022-01-12 14:46:00,Merlot,4,34.12,Wednesday
8187,2022-01-26 07:21:00,Chardonnay,1,22.63,Wednesday
8188,2022-02-25 05:52:00,Merlot,1,25.0,Friday
8189,2022-01-31 07:09:00,Cabernet,4,16.58,Monday
8190,2022-03-10 20:43:00,Bootleg Red,1,10.83,Thursday
8191,2022-03-08 13:17:00,Pinot Noir,4,36.18,Tuesday
8192,2022-01-13 15:15:00,Merlot,4,43.5,Thursday
8193,2022-03-04 21:17:00,Bootleg Red,3,13.31,Friday
8194,2022-01-29 02:59:00,Chardonnay,4,17.04,Saturday
8195,2022-02-21 08:07:00,Cabernet,5,30.03,Monday
8196,2022-03-03 23:48:00,Merlot,4,68.27,Thursday
8197,2022-02-15 08:25:00,Pinot Noir,3,76.83,Tuesday
8198,2022-01-24 02:10:00,Cabernet,4,41.2,Monday
8199,2022-01-17 12:34:00,Chardonnay,1,56.85,Monday
8200,2022-01-22 08:56:00,Cabernet,2,22.76,Saturday
8201,2022-01-31 10:01:00,Bootleg Red,5,59.86,Monday
8202,2022-02-26 16:06:00,Merlot,5,48.91,Saturday
8203,2022-01-28 23:37:00,Bootleg Red,2,69.91,Friday
8204,2022-01-04 15:24:00,Bootleg Red,1,16.49,Tuesday
8205,2022-03-10 11:06:00,Cabernet,5,35.85,Thursday
8206,2022-03-02 22:14:00,Cabernet,1,56.17,Wednesday
8207,2022-02-15 21:54:00,Bootleg Red,1,59.15,Tuesday
8208,2022-03-06 06:51:00,Chardonnay,2,24.33,Sunday
8209,2022-02-12 10:47:00,Pinot Noir,2,84.26,Saturday
8210,2022-02-15 18:56:00,Merlot,1,61.24,Tuesday
8211,2022-02-06 15:47:00,Bootleg Red,4,57.02,Sunday
8212,2022-01-31 12:42:00,Pinot Noir,3,22.13,Monday
8213,2022-02-19 00:22:00,Cabernet,1,96.47,Saturday
8214,2022-01-18 15:46:00,Merlot,1,93.01,Tuesday
8215,2022-02-17 10:22:00,Bootleg Red,1,72.91,Thursday
8216,2022-01-23 03:12:00,Merlot,5,66.42,Sunday
8217,2022-02-19 19:59:00,Cabernet,3,43.88,Saturday
8218,2022-01-19 05:52:00,Pinot Noir,3,85.5,Wednesday
8219,2022-02-03 09:41:00,Pinot Noir,3,24.69,Thursday
8220,2022-03-05 05:53:00,Pinot Noir,3,11.24,Saturday
8221,2022-02-02 00:14:00,Chardonnay,2,81.49,Wednesday
8222,2022-01-02 22:29:00,Pinot Noir,3,59.33,Sunday
8223,2022-02-04 05:13:00,Merlot,5,65.8,Friday
8224,2022-01-22 08:51:00,Chardonnay,2,51.92,Saturday
8225,2022-01-14 01:37:00,Merlot,4,49.67,Friday
8226,2022-03-09 19:43:00,Bootleg Red,3,75.08,Wednesday
8227,2022-03-03 19:27:00,Cabernet,3,34.16,Thursday
8228,2022-03-04 10:47:00,Pinot Noir,2,24.9,Friday
8229,2022-03-06 23:29:00,Pinot Noir,1,65.72,Sunday
8230,2022-02-16 11:50:00,Merlot,3,34.3,Wednesday
8231,2022-02-17 18:52:00,Chardonnay,2,77.12,Thursday
8232,2022-01-18 09:19:00,Chardonnay,3,82.86,Tuesday
8233,2022-01-11 16:04:00,Merlot,4,55.24,Tuesday
8234,2022-01-15 19:46:00,Pinot Noir,5,66.15,Saturday
8235,2022-02-14 06:20:00,Cabernet,1,33.21,Monday
8236,2022-02-27 00:57:00,Cabernet,5,22.99,Sunday
8237,2022-01-19 08:08:00,Pinot Noir,4,79.27,Wednesday
8238,2022-02-21 00:56:00,Cabernet,3,65.83,Monday
8239,2022-01-24 04:39:00,Merlot,3,10.03,Monday
8240,2022-03-10 22:43:00,Pinot Noir,4,80.38,Thursday
8241,2022-01-12 06:46:00,Cabernet,2,52.16,Wednesday
8242,2022-01-31 06:25:00,Bootleg Red,1,50.99,Monday
8243,2022-02-05 00:18:00,Cabernet,1,14.98,Saturday
8244,2022-01-25 05:59:00,Bootleg Red,3,55.08,Tuesday
8245,2022-02-13 04:12:00,Chardonnay,2,74.38,Sunday
8246,2022-01-15 17:05:00,Chardonnay,1,18.91,Saturday
8247,2022-01-18 18:13:00,Merlot,4,16.02,Tuesday
8248,2022-03-08 00:37:00,Bootleg Red,3,57.14,Tuesday
8249,2022-02-06 09:09:00,Cabernet,2,92.82,Sunday
8250,2022-02-07 22:00:00,Merlot,1,97.77,Monday
8251,2022-01-12 02:48:00,Bootleg Red,2,49.43,Wednesday
8252,2022-02-10 22:15:00,Chardonnay,5,38.55,Thursday
8253,2022-02-13 17:16:00,Pinot Noir,3,85.14,Sunday
8254,2022-03-06 16:30:00,Chardonnay,2,61.78,Sunday
8255,2022-02-11 14:49:00,Pinot Noir,1,68.51,Friday
8256,2022-01-10 17:58:00,Cabernet,4,21.32,Monday
8257,2022-02-16 17:03:00,Pinot Noir,4,30.83,Wednesday
8258,2022-03-09 18:05:00,Bootleg Red,5,66.92,Wednesday
8259,2022-01-16 15:37:00,Bootleg Red,2,79.64,Sunday
8260,2022-01-30 21:07:00,Merlot,2,66.1,Sunday
